App_name,Release_year,Recommend,Malo,Neutral,Positivo
Portal,2007,1,0,1,0
Portal,2007,1,0,1,0
Portal,2007,1,0,1,0
Portal,2007,1,0,1,0
Portal,2007,1,1,0,0
Portal,2007,1,0,0,1
Portal,2007,1,0,1,0
Portal,2007,1,1,0,0
Portal,2007,1,0,1,0
Portal,2007,1,1,0,0
Portal,2007,1,1,0,0
Portal,2007,1,0,1,0
Portal,2007,1,0,1,0
Half-Life 2: Episode Two,2007,1,0,1,0
Half-Life 2: Episode Two,2007,1,0,1,0
Half-Life 2: Episode Two,2007,1,0,1,0
Half-Life 2: Episode Two,2007,1,0,1,0
Half-Life 2: Episode Two,2007,1,0,0,1
Half-Life 2: Episode Two,2007,1,0,1,0
Half-Life 2: Episode Two,2007,1,0,1,0
Half-Life 2: Episode Two,2007,1,0,1,0
Half-Life 2: Episode Two,2007,1,0,1,0
Half-Life 2: Episode Two,2007,1,0,1,0
Half-Life 2: Episode Two,2007,1,0,1,0
Half-Life 2: Episode Two,2007,1,0,1,0
Half-Life 2: Episode Two,2007,1,0,1,0
Half-Life 2: Episode Two,2007,1,0,0,1
Half-Life 2: Episode Two,2007,1,1,0,0
Half-Life 2: Episode Two,2007,1,0,1,0
Half-Life 2: Episode Two,2007,1,0,1,0
Half-Life 2: Episode Two,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,0,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,0,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,0,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,0,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,0,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,0,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,0,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,0,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,0,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,0,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,0,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,0,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,1,0,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,0,0,1,0
Team Fortress 2,2007,0,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,0,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,1,0,0,1
Team Fortress 2,2007,1,0,1,0
Team Fortress 2,2007,0,1,0,0
